"ch" "GR" "weight" "FA" "BCI" "sex" "ageclass"
"0001000" "FA" 10.1 37.7 0.267904509 "F" "A"
"0001000" "FA" 7.8 37.98 0.205371248 "F" "A"
"0001000" "FA" 8.7 38.1 0.228346457 "F" "A"
"0010000" "FA" 13.7 39.33333333 0.348305085 "F" "A"
"0010011" "MA" 12.1 38.66666667 0.312931034 "M" "A"
"0001000" "MA" 8.2 36.56666667 0.224247949 "M" "A"
"0010000" "MA" 12.05 37.183333335 0.3240625105 "M" "A"
"0001000" "FA" 8.9 37.5 0.237333333 "F" "A"
"0010000" "MA" 12.2 37.4 0.326203209 "M" "A"
"0010000" "MA" 12 38.4 0.3125 "M" "A"
"0001000" "MA" 9.2 37.86666667 0.242957746 "M" "A"
"0000001" "FJ" 8.3 38.6 0.215025907 "F" "J"
"0010000" "MA" 13.5 37.86666667 0.356514085 "M" "A"
"0011000" "MJ" 7.4 35.3 0.209631728 "M" "J"
"0010000" "FA" 9.1 38.93333333 0.233732877 "F" "A"
"0000010" "MA" 7.6 37.4 0.203208556 "M" "A"
"0000001" "FA" 9.6 38 0.252631579 "F" "A"
"0010000" "FA" 9.2 38.5 0.238961039 "F" "A"
"0011000" "MA" 10.3 36.8 0.279891304 "M" "A"
"0010000" "MA" 9 38.53333333 0.233564014 "M" "A"
"0001000" "MA" 8.3 39.58666667 0.209666554 "M" "A"
"0010000" "FJ" 9.3 39.36666667 0.236240474 "F" "J"
"0010000" "MA" 12.9 37.7 0.342175066 "M" "A"
"0001010" "FA" 7.7 37.86666667 0.20334507 "F" "A"
"0001000" "MA" 12.3 38.06666667 0.323117338 "M" "A"
"0010000" "MA" 8.7 36.16666667 0.240552995 "M" "A"
"0001001" "MA" 9.2 39.42666667 0.233344606 "M" "A"
"0001100" "FA" 8.6 38.43666667 0.223744688 "F" "A"
"0010000" "FA" 12.4 39.66666667 0.312605042 "F" "A"
"0001000" "FA" 8.7 39.51 0.220197418 "F" "A"
"0010010" "MA" 12.7 38.4 0.330729167 "M" "A"
"0000001" "FA" 9.7 38.6 0.251295337 "F" "A"
"0000001" "MA" 8.7 39 0.223076923 "M" "A"
"0010010" "MA" 12.45 38.65 0.322097204 "M" "A"
"0001000" "MA" 7.5 38.31666667 0.195737277 "M" "A"
"0001000" "MJ" 8.2 37.9 0.216358839 "M" "J"
"0001000" "MA" 10.8 39 0.276923077 "M" "A"
"0000010" "MA" 7.7 38.73333333 0.198795181 "M" "A"
"0010000" "FA" 11.2 38 0.294736842 "F" "A"
"0010000" "MA" 11.5 38.3 0.300261097 "M" "A"
"0000001" "FA" 7.9 37.1 0.212938005 "F" "A"
"0010000" "FA" 13.45 40.05 0.3358322945 "F" "A"
"0001000" "FA" 8.2 40.46666667 0.202635914 "F" "A"
"0010000" "FA" 9.8 39.23333333 0.249787596 "F" "A"
"0000001" "FA" 8.3 37.06666667 0.223920863 "F" "A"
"0001000" "MA" 7.9 37.59333333 0.210143642 "M" "A"
"0010000" "FA" 12 38.36666667 0.312771503 "F" "A"
"0011000" "MA" 9.9 36 0.275 "M" "A"
"0011000" "MA" 10.6 38.1 0.278215223 "M" "A"
"0010000" "FJ" 8.3 39.03333333 0.21263877 "F" "J"
"0011100" "MA" 10.6 38.4 0.276041667 "M" "A"
"0000100" "MA" 7.2 37.53333333 0.191829484919345 "M" "A"
"0001100" "FA" 12.6 39.5 0.318987342 "F" "A"
"0010000" "FA" 8.5 37.4 0.227272727 "F" "A"
"0010000" "MJ" 8.4 37.3 0.225201072 "M" "J"
"0001000" "FA" 8.6 39.92 0.215430862 "F" "A"
"0010000" "MA" 11.3 38.1 0.296587927 "M" "A"
"0010000" "MJ" 8.9 38.7 0.22997416 "M" "J"
"0010000" "FJ" 7.8 37.3 0.209115282 "F" "J"
"0010000" "FA" 14.5 40 0.3625 "F" "A"
"0010000" "FA" 9.6 39.1 0.245524297 "F" "A"
"0010110" "MA" 12.6 38.76666667 0.325021496 "M" "A"
"0010110" "MA" 11.2 38.83333333 0.288412017 "M" "A"
"0001000" "FA" 6.7 38.4 0.174479167 "F" "A"
"0000001" "FA" 9.6 37 0.259459459 "F" "A"
"0010000" "MA" 9.1 36.36666667 0.250229148 "M" "A"
"0001000" "MA" 8 38.36666667 0.208514335 "M" "A"
"0001100" "MA" 8.9 39.53333333 0.225126476 "M" "A"
"0000100" "FA" 8.4 37.6 0.223404255319149 "F" "A"
"0011000" "MA" 10.5 38.53333333 0.272491349 "M" "A"
"0001000" "MA" 8.3 37.43333333 0.221727516 "M" "A"
"0011110" "MA" 11 38 0.289473684 "M" "A"
"0010000" "MA" 9.8 35.56666667 0.275538894 "M" "A"
"0010100" "MA" 13 37.86666667 0.343309859 "M" "A"
"0010000" "MA" 11.6 39.6 0.292929293 "M" "A"
"0001000" "FA" 8.4 38.46333333 0.218389808 "F" "A"
"0010100" "MA" 13.6 38.46666667 0.35355286 "M" "A"
"0001000" "MJ" 8.5 36.83333333 0.230769231 "M" "J"
"0001100" "MA" 12.8 36.83333333 0.347511312 "M" "A"
"0011000" "MJ" 8.4 38.2 0.219895288 "M" "J"
"0011000" "MA" 13.3 38.23333333 0.347863993 "M" "A"
"0001101" "MA" 7.9 38.08 0.207457983 "M" "A"
"0011000" "MA" 10.7 38.16666667 0.280349345 "M" "A"
"0010000" "FJ" 8.8 37.36666667 0.235504014 "F" "J"
"0011000" "MA" 11.8 39.7 0.297229219 "M" "A"
"0000010" "MA" 7.2 39 0.184615385 "M" "A"
"0010110" "MA" 14 40.3 0.347394541 "M" "A"
"0001000" "FA" 10.1 36.33333333 0.27790043 "F" "A"
"0010000" "MA" 12.4 39.23333333 0.316057774 "M" "A"
"0001100" "MA" 7.8 37.41 0.208500401 "M" "A"
"0001101" "MA" 7.1 35.53333333 0.199812383 "M" "A"
"0010000" "MA" 12.1 37.63333333 0.321523472 "M" "A"
"0000001" "FJ" 8.2 37.3 0.219839142 "F" "J"
"0010000" "MA" 10.4 36.16666667 0.287557604 "M" "A"
"0000101" "MJ" 7.7 37.66666667 0.204424778742971 "M" "J"
"0000001" "FA" 7.9 36.16666667 0.21843318 "F" "A"
"0010000" "MA" 8 37 0.216216216 "M" "A"
"0010000" "FA" 13.5 37.7 0.358090186 "F" "A"
"0010011" "FA" 13.5 38.8 0.347938144 "F" "A"
"0010000" "MJ" 7.4 34.93333333 0.211832061 "M" "J"
"0010000" "FA" 13.2 39.26666667 0.336162988 "F" "A"
"0001000" "FA" 8.5 39 0.217948718 "F" "A"
"0001000" "MA" 9 36.8 0.244565217 "M" "A"
"0001000" "MA" 8.3 39.63333333 0.20941968 "M" "A"
"0010000" "FA" 9 38.56666667 0.233362143 "F" "A"
"0001000" "FJ" 6.8 36.93333333 0.184115523 "F" "J"
"0010001" "MA" 9.8 37.83333333 0.259030837 "M" "A"
"0000100" "FJ" 6.8 37.33333333 0.18214285715912 "F" "J"
"0011000" "FA" 9.6 38.46666667 0.249566724 "F" "A"
"0001000" "FA" 10.2 38.86666667 0.262435678 "F" "A"
"0001000" "MA" 9.3 39.93333333 0.232888147 "M" "A"
"0000100" "MA" 8.1 39.5 0.20506329113924 "M" "A"
"0010000" "MJ" 9.2 38.56666667 0.238547969 "M" "J"
"0001000" "FA" 7.6 35.69333333 0.212924916 "F" "A"
"0010101" "MA" 12 36.13333333 0.332103321 "M" "A"
"0010000" "MA" 9.6 38.36666667 0.250217202 "M" "A"
"0010000" "MA" 11.7 38.3 0.305483029 "M" "A"
"0010000" "MA" 9.9 37.76666667 0.262135922 "M" "A"
"0010000" "MA" 12.9 37.7222222233333 0.341977568 "M" "A"
"0010000" "MA" 10.4 39.23333333 0.265080714 "M" "A"
"0011000" "FA" 13.7 40.4 0.339108911 "F" "A"
"0000001" "FA" 9 37.33333333 0.241071429 "F" "A"
"0010000" "MJ" 8.9 37.66666667 0.236283186 "M" "J"
"0011000" "MA" 9.4 37.6 0.25 "M" "A"
"0000100" "FJ" 8.4 37.93333333 0.221441124799775 "F" "J"
"0000011" "MA" 9.5 38.33333333 0.247826087 "M" "A"
"0010000" "FA" 13.2 39.4 0.335025381 "F" "A"
"0001000" "MA" 9.1 37.25 0.244295302 "M" "A"
"0010100" "MA" 11.5 38.1 0.30183727 "M" "A"
"0010000" "MA" 12.4 38.33333333 0.323478261 "M" "A"
"0001000" "FA" 9.7 38.11 0.254526371 "F" "A"
"0000001" "FA" 10.5 39.13333333 0.268313458 "F" "A"
"0010000" "FA" 13.2 38.4 0.34375 "F" "A"
"0010000" "MA" 11.65 38.55 0.3022260505 "M" "A"
"0010000" "FA" 11.5 37.33333333 0.308035714 "F" "A"
"0010000" "FA" 8 38.06666667 0.210157618 "F" "A"
"0010000" "FA" 8.2 38.4 0.213541667 "F" "A"
"0001000" "MA" 7.6 37.06666667 0.205035971 "M" "A"
"0010000" "MA" 9.1 36 0.252777778 "M" "A"
"0001000" "FA" 8.6 39.03333333 0.220324509 "F" "A"
"0001000" "FA" 9.7 38.76666667 0.250214961 "F" "A"
"0010000" "MA" 8.5 39.4 0.215736041 "M" "A"
"0011000" "MA" 9.4 38.55166667 0.2439441975 "M" "A"
"0011000" "FA" 10.8 38.03333333 0.283961437 "F" "A"
"0001000" "FJ" 8.3 36.83333333 0.225339367 "F" "J"
"0011000" "MA" 10.3 37.23333333 0.276633841 "M" "A"
"0001100" "MA" 7.2 37.76666667 0.190644307 "M" "A"
"0001000" "MA" 8.7 39.33333333 0.221186441 "M" "A"
"0010000" "FA" 9.9 39.06666667 0.253412969 "F" "A"
"0010000" "FA" 13.3 37.5 0.354666667 "F" "A"
"0000001" "FA" 8.4 37.03333333 0.226822682 "F" "A"
"0001000" "MJ" 7.3 37.4 0.195187166 "M" "J"
"0000100" "FJ" 8.7 37.5 0.232 "F" "J"
"0011000" "FJ" 8 35.66666667 0.224299065 "F" "J"
"0001000" "MJ" 13.6 38.53333333 0.352941176 "M" "J"
"0011000" "MA" 12 39.53333333 0.303541315 "M" "A"
"0001000" "MA" 8.2 37.4 0.219251337 "M" "A"
"0010000" "FA" 10.1 37.9 0.266490765 "F" "A"
"0010000" "FA" 13 34.96666667 0.37178265 "F" "A"
"0010000" "FJ" 9.3 37.83333333 0.245814978 "F" "J"
"0010000" "FA" 8.9 36 0.247222222 "F" "A"
"0010001" "FA" 13.1 38.3 0.342036554 "F" "A"
"1000000" "MA" 8 38.74666667 0.206469373691804 "M" "A"
"1000000" "MJ" 6.61 36.695 0.180133533 "M" "J"
"1000000" "MA" 8 39.49 0.202582932387946 "M" "A"
"0000100" "MJ" 8.8 37.73333333 0.233215547723782 "M" "J"
"1110000" "MA" 8 37.085 0.215720641768909 "M" "A"
"1000000" "MA" 8 36.51 0.219118049849356 "M" "A"
"1000000" "MA" 7.64 39.18333333 0.194980859 "M" "A"
"1100000" "MJ" 8 38.175 0.209561231172233 "M" "J"
"0001000" "FJ" 8 39.5 0.202531646 "F" "J"
"0010000" "MA" 10.9 34.76666667 0.313518696 "M" "A"
"1000000" "MJ" 7.35 38.26 0.192106639 "M" "J"
"1000000" "FJ" 8.77 39.36 0.222815041 "F" "J"
"1000000" "FJ" 8.35 38.53 0.216714249 "F" "J"
"1000000" "FA" 8.54 38.49 0.221875812 "F" "A"
"1000000" "MA" 7.58 39.71 0.190883908 "M" "A"
"1101000" "FJ" 7.73 36.34333333 0.212693754 "F" "J"
"1100000" "FJ" 8.23 39.62 0.207723372 "F" "J"
"1000000" "MJ" 7.86 37.47 0.209767814 "M" "J"
"1000000" "FA" 8.48 38.94 0.21777093 "F" "A"
"1000000" "MJ" 7.24 38.495 0.188076374 "M" "J"
"1000000" "FJ" 7.8 36.995 0.210839303 "F" "J"
"1000000" "FJ" 9.84 39.79666667 0.247256889 "F" "J"
"1000000" "FJ" 9.69 37.81333333 0.256258815 "F" "J"
"1000000" "MJ" 7.91 37.80666667 0.209222359 "M" "J"
"1000000" "FJ" 8.08 37.92333333 0.21306144 "F" "J"
"1000000" "MJ" 7.43 38.49 0.193037153 "M" "J"
"1101111" "MJ" 7.58 38.535 0.196704295 "M" "J"
"1100000" "FJ" 8.61 38.965 0.220967535 "F" "J"
"1001000" "FA" 8.8 39.975 0.220137586 "F" "A"
"1000000" "FJ" 8.02 37.15 0.215881561 "F" "J"
"1000000" "FA" 9 38.38333333 0.234476769 "F" "A"
"1000000" "MA" 8.03 37.74 0.212771595 "M" "A"
"1000000" "MJ" 8.73 39.505 0.220984685 "M" "J"
"0100000" "MA" 10.26 37.11 0.276475344 "M" "A"
"1100000" "MA" 7.76 38.59 0.201088365 "M" "A"
"1111110" "FJ" 7.63 38.28 0.199320794 "F" "J"
"1100000" "MJ" 7.55 36.425 0.207275223 "M" "J"
"1000110" "FJ" 7.92 38.705 0.204624725 "F" "J"
"1001000" "MJ" 7.56 36.71 0.205938436 "M" "J"
"1000000" "FJ" 8.68 38.95 0.222849807 "F" "J"
"1000000" "MA" 8.5 40.18 0.211548034 "M" "A"
"1000000" "FJ" 7.92 38.285 0.206869531 "F" "J"
"1000000" "FA" 8.65 37.57 0.230236891 "F" "A"
"1000000" "FJ" 8.26 38.11 0.216741013 "F" "J"
"1100101" "MA" 9.25 40.29333333 0.229566512 "M" "A"
"1000000" "MJ" 8.64 38.595 0.223863195 "M" "J"
"1100010" "MA" 8.75 38.01666667 0.23016221 "M" "A"
"1000000" "FA" 9.35 39.895 0.234365209 "F" "A"
"1101001" "MJ" 7.22 36.86 0.195876289 "M" "J"
"1000000" "MJ" 6.92 38.82 0.17825863 "M" "J"
"1000000" "FJ" 7.53 37.83666667 0.199013303 "F" "J"
"1000000" "FJ" 8.96 37.41 0.239508153 "F" "J"
"1100000" "MA" 7.05 37.125 0.18989899 "M" "A"
"1100000" "FJ" 7.7 38.44 0.200312175 "F" "J"
"1100000" "MA" 8.61 38.37 0.224394058 "M" "A"
"1000000" "FJ" 8.61 39.08 0.220317298 "F" "J"
"1000000" "FA" 8.06 38.105 0.211520798 "F" "A"
"0100000" "FA" 9.19 37.84 0.242864693 "F" "A"
"1000000" "FJ" 8.53 39.175 0.217740906 "F" "J"
"1100100" "MA" 7.76 38.62 0.20093216 "M" "A"
"1101000" "FA" 9.475 39.40333333 0.2404727925 "F" "A"
"1011100" "MJ" 7.72 37.06 0.208310847 "M" "J"
"1000000" "FA" 8.22 37.44666667 0.219512195 "F" "A"
"1000000" "FA" 8.15 38.185 0.213434595 "F" "A"
"1000000" "MA" 7.92 39.95 0.19824781 "M" "A"
"1000000" "FJ" 8.31 37.93333333 0.219068541 "F" "J"
"1100000" "MJ" 8.13 37.71666667 0.215554574 "M" "J"
"1000000" "MJ" 7.8 37.475 0.208138759 "M" "J"
"1100000" "FJ" 7.3 36.29 0.201157344 "F" "J"
"1100000" "MJ" 7.44 38.58 0.192846034 "M" "J"
"1000000" "MJ" 7.66 38.3 0.2 "M" "J"
"1000000" "FA" 10.2 38.90333333 0.26218833 "F" "A"
"1000000" "FJ" 8.28 38.37333333 0.215774844 "F" "J"
"1000000" "FJ" 8.48 37.795 0.224368303 "F" "J"
"1110000" "MA" 10.7833333333333 36.1455555566667 0.298539981 "M" "A"
"1000000" "MA" 6.84 38.32333333 0.178481343 "M" "A"
"1000000" "FJ" 8.64 39.36 0.219512195 "F" "J"
"1000000" "MJ" 7.63 38.92 0.196043165 "M" "J"
"1100000" "MJ" 7.76 38.385 0.202162303 "M" "J"
"1000000" "FA" 8.62 39.66666667 0.217310924 "F" "A"
"1000000" "FJ" 8.62 38.3 0.225065274 "F" "J"
"1000000" "FJ" 8.76 39.36666667 0.222523285 "F" "J"
"1000000" "FA" 8.08 38.52666667 0.209724866 "F" "A"
"1000000" "MA" 7.73 38 0.203421053 "M" "A"
"1100000" "MJ" 7.42 38.895 0.190770022 "M" "J"
"1001000" "MJ" 8.33 37.575 0.221689953 "M" "J"
"1000000" "MA" 8.31 38.465 0.216040556 "M" "A"
"1000000" "MA" 8.21 37.64 0.218119022 "M" "A"
"1001000" "MA" 8.22 37.54333333 0.218946995 "M" "A"
"1000000" "FA" 8.36 40.6 0.20591133 "F" "A"
"1100000" "FA" 9.16 37.39 0.24498529 "F" "A"
"1000000" "MA" 7.44 38.14 0.195070792 "M" "A"
"1000000" "MJ" 7.62 37.05333333 0.205649514 "M" "J"
"1000000" "MA" 7.49 37.595 0.199228621 "M" "A"
"1000000" "FJ" 6.59 39.315 0.167620501 "F" "J"
"1100000" "MA" 8.32 37.83666667 0.21989252 "M" "A"
"1010000" "MA" 6.72 37.445 0.179463213 "M" "A"
"1000000" "MJ" 8.3 37.95 0.218708827 "M" "J"
"0111000" "MA" 8.5 38.75 0.219354839 "M" "A"
"0100000" "FA" 9.41 39.11333333 0.240582921 "F" "A"
"0101111" "FA" 8.45 38.55333333 0.219176898 "F" "A"
"0100000" "MA" 8.2 38.54666667 0.212729159 "M" "A"
"0000010" "MA" 7.6 37.63333333 0.201948627 "M" "A"
"0100000" "FA" 8.6 39.08333333 0.220042644 "F" "A"
"0100000" "FA" 9.27 38.19 0.2427337 "F" "A"
"0100000" "MA" 8.61 37.27333333 0.230996244 "M" "A"
"0100000" "MA" 8.42 38.49 0.218758119 "M" "A"
"0100000" "FA" 9.96 38.48 0.258835759 "F" "A"
"0100101" "FA" 9.61 39.67333333 0.242228197 "F" "A"
"0100000" "MA" 7.42 38.20666667 0.194206945 "M" "A"
"0010100" "MA" 7.8 37.2 0.209677419 "M" "A"
"0100000" "FA" 8.4 36.98666667 0.227108868 "F" "A"
"0000001" "MJ" 7.2 35.46666667 0.203007519 "M" "J"
"0000001" "MJ" 8.6 38.26666667 0.224738676 "M" "J"
"0000001" "FJ" 8.8 38.83333333 0.226609442 "F" "J"
"0000001" "FJ" 9.1 39 0.233333333 "F" "J"
"0000001" "FJ" 7.4 37 0.2 "F" "J"
"0000001" "MJ" 9.2 39.3 0.234096692 "M" "J"
"0000001" "MA" 8 38.16666667 0.209606987 "M" "A"
"0000001" "FA" 8 38 0.210526316 "F" "A"
"0000001" "FJ" 8.9 36.73333333 0.242286751 "F" "J"
"0000001" "FA" 8.8 38.76666667 0.22699914 "F" "A"
"0000001" "MJ" 8.6 37.46666667 0.229537367 "M" "J"
"0011111" "MA" 7.6 38.2 0.19895288 "M" "A"
"0011000" "FA" 8.3 38.80333333 0.21389915 "F" "A"
"0010010" "FA" 8.3 37.1 0.223719677 "F" "A"
"0010000" "FA" 8.8 38.16 0.230607966 "F" "A"
"0010000" "FA" 8.9 38.8 0.229381443 "F" "A"
"0010000" "FA" 7.4 37 0.2 "F" "A"
"0010000" "FA" 8.3 39.38333333 0.210749048 "F" "A"
"0010000" "MA" 7.1 38.45 0.184655397 "M" "A"
"0010100" "MA" 7.3 38 0.192105263 "M" "A"
"0010000" "MA" 9.4 38.76666667 0.242476354 "M" "A"
"0011000" "FJ" 8.4 36.6 0.229508197 "F" "J"
"0010000" "MA" 8 36 0.222222222 "M" "A"
"0010000" "FA" 7.9 40.83666667 0.193453596 "F" "A"
"0010000" "FA" 8.8 37.36666667 0.235504014 "F" "A"
"0011000" "MA" 7.7 36.16666667 0.212903226 "M" "A"
"0010000" "FA" 10.1 39.03333333 0.258753202 "F" "A"
"0010000" "FA" 8.3 36.83333333 0.225339367 "F" "A"
"0011111" "FA" 9.6 38.9 0.246786632 "F" "A"
"0010000" "FA" 7.5 36.16666667 0.207373272 "F" "A"
"0011000" "MA" 8.3 35.05 0.236804565 "M" "A"
"0010000" "MA" 8.1 39.5 0.205063291 "M" "A"
"0011011" "MA" 9.2 35.30833333 0.258568221 "M" "A"
"0011000" "MA" 7.1 35.2 0.201704545 "M" "A"
"0010000" "MA" 6.8 36.53333333 0.186131387 "M" "A"
"0010000" "FA" 8.3 38.06666667 0.218038529 "F" "A"
"0010000" "FA" 8.3 37.2 0.22311828 "F" "A"
"0010010" "FA" 8.9 38.61333333 0.230490331 "F" "A"
"0010000" "FA" 7.9 39.4 0.200507614 "F" "A"
"0010001" "MA" 5.6 36.2 0.154696133 "M" "A"
"0010000" "MA" 7.7 37.03333333 0.207920792 "M" "A"
"0010000" "FA" 8 38.16666667 0.209606987 "F" "A"
"0010000" "MA" 7.2 36.36666667 0.197983501 "M" "A"
"0010000" "FA" 8.6 38.1 0.225721785 "F" "A"
"0010000" "MA" 8.1 39.33333333 0.205932203 "M" "A"
"0010000" "FA" 8.1 36.1 0.224376731 "F" "A"
"0011000" "FA" 8.4 38.6 0.21761658 "F" "A"
"0010000" "MA" 6.9 38.36666667 0.179843614 "M" "A"
"0010000" "MA" 7.8 37.43333333 0.208370436 "M" "A"
"0011000" "MA" 6.9 34.4 0.200581395 "M" "A"
"0010000" "FA" 7.9 39.46666667 0.200168919 "F" "A"
"0010000" "FA" 7.9 38.53333333 0.205017301 "F" "A"
"0010000" "MA" 8.1 36.38333333 0.222629409 "M" "A"
"0010000" "MA" 7.3 37 0.197297297 "M" "A"
"0011100" "FA" 8.4 40.44666667 0.207680897 "F" "A"
"0010000" "FA" 8.6 38.03333333 0.226117441 "F" "A"
"0010000" "FA" 8.1 39.2 0.206632653 "F" "A"
"0011000" "FA" 8.1 38.45 0.210663199 "F" "A"
"0010000" "MA" 7.8 40.1 0.194513716 "M" "A"
"0010000" "MA" 7.6 37.38333333 0.203299153 "M" "A"
"0011000" "MA" 7.9 38.41666667 0.205639913 "M" "A"
"0010000" "FA" 8 36.2 0.220994475 "F" "A"
"0011000" "FA" 8.5 38.35 0.221642764 "F" "A"
"0010000" "MA" 7.8 37.96666667 0.205443371 "M" "A"
"0010000" "FA" 7.5 37.81333333 0.198342736 "F" "A"
"0010000" "MA" 8.4 39.43333333 0.213017751 "M" "A"
"0011111" "FA" 8.5 37.7 0.225464191 "F" "A"
"0011000" "FA" 8.4 36.06666667 0.232902033 "F" "A"
"0011000" "MA" 7.7 36.18333333 0.212805159 "M" "A"
"0010000" "FJ" 9 36.6 0.245901639 "F" "J"
"0010010" "MA" 7.3 34 0.214705882 "M" "A"
"0011000" "MA" 7.9 37.8 0.208994709 "M" "A"
"0011100" "MA" 7.7 37.6 0.204787234 "M" "A"
"0010000" "MA" 7 36.33333333 0.19266055 "M" "A"
"0011111" "MA" 7.1 37.16666667 0.19103139 "M" "A"
"0011000" "MA" 7 36.33333333 0.19266055 "M" "A"
"0010000" "MA" 7.4 34.6 0.213872832 "M" "A"
"0010000" "FA" 8.8 38.93333333 0.226027397 "F" "A"
"0010000" "MA" 8 39.23333333 0.203908241 "M" "A"
"0011100" "MA" 7 34.45 0.203193033 "M" "A"
"0010000" "MA" 8.4 37.53333333 0.223801066 "M" "A"
"0011111" "MA" 7.9 36.03333333 0.219241443 "M" "A"
"0010000" "MA" 8.1 38.63333333 0.209663503 "M" "A"
"0010000" "FA" 7.2 37.4 0.192513369 "F" "A"
"0010000" "MA" 7.2 36.16666667 0.199078341 "M" "A"
"0010000" "MA" 8.1 36.63333333 0.2211101 "M" "A"
"0011110" "FA" 7.8 36.9 0.211382114 "F" "A"
"0010000" "FA" 7.9 38.53333333 0.205017301 "F" "A"
"0011000" "MA" 7.1 37.25 0.190604027 "M" "A"
"0010000" "MA" 7.6 37.13333333 0.204667864 "M" "A"
"0010000" "MA" 7.7 35.28333333 0.218233349 "M" "A"
"0010000" "FA" 8.7 38.86666667 0.223842196 "F" "A"
"0010000" "MA" 7.4 37.03333333 0.199819982 "M" "A"
"0010000" "MA" 7.9 37.58333333 0.210199557 "M" "A"
"0010100" "MA" 7.3 35.28333333 0.206896552 "M" "A"
"0010000" "MA" 7.4 38 0.194736842 "M" "A"
"0011010" "FA" 8.7 38.63333333 0.225194133 "F" "A"
"0100000" "MA" 8.44 37.49 0.2251267 "M" "A"
"0010000" "MA" 7.4 35.31666667 0.209532798 "M" "A"
"0010000" "FA" 8.1 35.6 0.22752809 "F" "A"
"0100000" "FA" 9.57 37.76333333 0.253420425 "F" "A"
"0011000" "FA" 8.2 38.52333333 0.212858008 "F" "A"
"0010000" "FA" 6 34 0.176470588 "F" "A"
"0010000" "FA" 8.5 38.52333333 0.220645496 "F" "A"
"0010000" "MA" 6.5 36.36666667 0.178735105 "M" "A"
"0010001" "FA" 9.1 35.10333333 0.259234641 "F" "A"
"0011111" "FA" 7.8 38.42 0.203019261 "F" "A"
"0010000" "MA" 8.1 37.3 0.217158177 "M" "A"
"0100000" "FJ" 7.7 37.09333333 0.207584472 "F" "J"
"0100001" "MJ" 7.8 38.16666667 0.204366812 "M" "J"
"0100000" "FJ" 8.3 38.70666667 0.214433345 "F" "J"
"0010000" "FA" 7.9 36.06 0.219079312 "F" "A"
"0010000" "FA" 7.1 34.46666667 0.205996132 "F" "A"
"0100000" "MA" 8.45 38.85333333 0.217484557 "M" "A"
"0011000" "MA" 7.2 34.48333333 0.20879652 "M" "A"
"0010000" "MA" 8.7 37.05 0.234817814 "M" "A"
"0011000" "FA" 9.2 38.58 0.238465526 "F" "A"
"0011000" "MA" 7.2 35.26666667 0.20415879 "M" "A"
"0011100" "MA" 7.3 36.23333333 0.201471941 "M" "A"
"0010000" "FA" 7.3 37.46666667 0.194839858 "F" "A"
"0010000" "MA" 7.2 38.06666667 0.189141856 "M" "A"
"0010000" "MA" 7.3 37.16666667 0.196412556 "M" "A"
"0010000" "MA" 7.1 36.06666667 0.196857671 "M" "A"
"0010000" "MA" 7.1 38.43333333 0.184735473 "M" "A"
"0010100" "FA" 8.4 37.09666667 0.226435439 "F" "A"
"0010000" "FA" 8.1 39.3 0.20610687 "F" "A"
"0010100" "MA" 8 35.21666667 0.227165168 "M" "A"
"0010000" "FA" 8.3 39.15 0.212005109 "F" "A"
"0011001" "MJ" 7.1 37.2 0.190860215 "M" "J"
"0011011" "MA" 7.4 38.23333333 0.193548387 "M" "A"
"0010000" "MA" 8.1 36.6 0.221311475 "M" "A"
"0011000" "FA" 9 36.15 0.248962656 "F" "A"
"0011101" "MA" 7.5 37.26666667 0.201252236 "M" "A"
"0010000" "FA" 10.1 37.9 0.266490765 "F" "A"
"0010000" "MA" 7.4 37.33333333 0.198214286 "M" "A"
"0010000" "FA" 8 38.3 0.208877285 "F" "A"
"0010000" "FA" 7.2 35.65 0.201963534 "F" "A"
"0010000" "FA" 8.6 36.4 0.236263736 "F" "A"
"0010000" "FA" 8.7 37.45 0.232309746 "F" "A"
"0010001" "MA" 10.1 39.65 0.2546529525 "M" "A"
"0010000" "MA" 8.1 37.3 0.217158177 "M" "A"
"0010000" "FA" 7.2 38.16666667 0.188646288 "F" "A"
"0010000" "MA" 8.5 36.83333333 0.230769231 "M" "A"
"0010000" "MA" 7.6 36.43333333 0.208600183 "M" "A"
"0000001" "MA" 8.4 38.2 0.219895288 "M" "A"
"0000100" "FA" 7.5 38.03333333 0.197195442611498 "F" "A"
"0000100" "MJ" 6.9 38.26666667 0.180313588834467 "M" "J"
"0000110" "FA" 8.3 38.2 0.217277486910995 "F" "A"
"0000001" "MA" 8.2 37.26666667 0.220035778 "M" "A"
"0000010" "FA" 9 39.36666667 0.228619814 "F" "A"
"0000100" "FJ" 8.2 39.5 0.207594936708861 "F" "J"
"0001000" "MA" 9.5 39.36333333 0.24134135 "M" "A"
"0000001" "FA" 9.4 38.46666667 0.244367418 "F" "A"
"0000001" "MA" 9.3 37.23333333 0.249776186 "M" "A"
"0000001" "FA" 9.5 39 0.243589744 "F" "A"
"0000001" "MA" 7.7 37.33333333 0.20625 "M" "A"
"0001000" "MJ" 7.8 37.96666667 0.205443371 "M" "J"
"0000010" "FA" 9.4 39.03333333 0.240819812 "F" "A"
"0010000" "FA" 7.1 37.18333333 0.190945764 "F" "A"
"0011000" "FA" 10.2 38.8 0.262878517 "F" "A"
"0010010" "MA" 6.5 37.63333333 0.172719221 "M" "A"
"0010000" "FA" 9.8 37.84 0.258985201 "F" "A"
